,Zip_simple,tot_accidents
15447,79510,5
15448,96086,5
15449,45318,5
15450,36574,5
15451,13606,5
15452,48872,5
15453,32963,5
15454,12974,5
15455,28530,5
15456,88301,5
15457,78606,5
15458,16353,5
15459,15321,5
15460,54474,5
15461,50436,5
15462,48705,5
15463,27850,5
15464,30421,5
15465,27803,5
15466,01360,5
15467,43764,5
15468,56437,5
15469,07403,5
15470,14062,5
15471,28333,5
15472,10996,5
15473,18067,5
15474,48128,5
15475,37369,5
15476,79762,5
15477,87420,5
15478,17049,5
15479,79839,5
15480,74820,5
15481,72638,5
15482,36035,5
15483,18354,5
15484,28167,5
15485,68505,5
15486,78503,5
15487,38321,5
15488,67835,5
15489,43319,5
15490,16426,5
15491,48085,5
15492,01611,5
15493,06755,5
15494,45885,5
15495,61448,5
15496,43019,5
15497,17760,5
15498,27024,5
15499,36474,5
15500,37658,5
15501,16745,5
15502,36919,5
15503,56547,5
15504,44410,5
15505,12972,5
15506,85931,5
15507,98323,5
15508,59347,5
15509,50548,5
15510,15431,5
15511,23084,5
15512,84086,5
15513,97493,5
15514,54022,5
15515,94104,5
15516,22460,5
15517,62069,5
15518,31780,5
15519,30513,5
15520,49616,5
15521,70634,5
15522,46390,5
15523,59820,5
15524,36792,5
15525,93424,5
15526,43777,5
15527,16661,5
15528,73051,5
15529,30410,5
15530,14843,5
15531,61842,5
15532,31098,5
15533,70030,5
15534,31066,5
15535,47304,5
15536,12983,5
15537,30420,5
15538,80757,5
15539,75442,5
15540,46506,5
15541,79853,5
15542,07082,5
15543,74826,5
15544,36688,5
15545,43617,5
15546,43942,5
15547,21913,5
15548,71638,5
15549,20658,5
15550,71646,5
15551,45660,5
15552,47390,5
15553,81091,5
15554,05851,5
15555,16443,5
15556,74030,5
15557,16657,5
15558,15748,5
15559,36271,5
15560,12837,5
15561,45681,5
15562,45770,5
15563,35654,5
15564,73018,5
15565,32140,5
15566,78019,5
15567,28445,5
15568,49130,5
15569,29152,5
15570,50006,5
15571,56293,5
15572,53581,5
15573,16678,5
15574,17048,5
15575,04457,5
15576,62052,5
15577,74033,5
15578,31052,5
15579,01982,5
15580,51250,5
15581,39824,5
15582,20733,5
15583,76837,5
15584,53402,5
15585,21520,5
15586,15845,5
15587,25962,5
15588,43517,5
15589,76712,5
15590,59050,5
15591,49935,5
15592,39657,5
15593,76548,5
15594,45652,5
15595,13452,5
15596,05048,5
15597,37141,5
15598,20689,5
15599,71075,5
15600,62685,5
15601,62816,5
15602,69122,5
15603,17550,5
15604,68506,5
15605,05161,5
15606,17954,5
15607,78368,5
15608,79423,5
15609,39701,5
15610,37863,5
15611,39330,5
15612,83849,5
15613,16640,5
15614,55732,5
15615,20662,5
15616,45370,5
15617,01240,5
15618,62867,5
15619,49327,5
15620,98305,5
15621,45810,5
15622,54757,5
15623,79001,5
15624,67120,5
15625,41083,5
15626,43136,5
15627,87823,5
15628,98339,5
15629,23416,5
15630,53404,5
15631,62447,5
15632,96027,5
15633,31824,5
15634,08835,5
15635,83237,5
15636,37308,5
15637,99119,5
15638,61772,5
15639,28430,5
15640,50438,5
15641,16316,5
15642,11794,5
15643,44507,5
15644,15655,5
15645,83349,5
15646,03245,5
15647,92009,5
15648,12423,5
15649,75493,5
15650,04780,5
15651,05340,5
15652,60531,5
15653,37051,5
15654,01531,5
15655,38068,5
15656,64448,5
15657,72934,5
15658,46068,5
15659,75964,5
15660,12729,5
15661,46809,5
15662,72143,5
15663,84635,5
15664,85606,5
15665,59089,5
15666,35618,5
15667,25922,5
15668,16923,5
15669,89047,5
15670,54473,5
15671,45305,5
15672,49451,5
15673,60456,4
15674,27283,4
15675,24161,4
15676,77201,4
15677,04553,4
15678,83536,4
15679,86044,4
15680,18854,4
15681,12087,4
15682,50585,4
15683,79511,4
15684,12966,4
15685,62090,4
15686,84533,4
15687,62095,4
15688,15612,4
15689,34797,4
15690,05641,4
15691,38237,4
15692,60460,4
15693,28456,4
15694,80423,4
15695,14809,4
15696,61437,4
15697,22652,4
15698,96096,4
15699,72079,4
15700,02830,4
15701,52208,4
15702,19565,4
15703,88232,4
15704,71857,4
15705,56117,4
15706,33473,4
15707,24916,4
15708,75709,4
15709,23887,4
15710,75457,4
15711,80648,4
15712,71220,4
15713,23022,4
15714,63113,4
15715,47615,4
15716,89409,4
15717,38676,4
15718,45628,4
15719,36321,4
15720,66614,4
15721,07640,4
15722,41059,4
15723,25405,4
15724,54170,4
15725,23354,4
15726,62635,4
15727,84307,4
15728,51039,4
15729,16674,4
15730,13493,4
15731,38201,4
15732,22725,4
15733,31553,4
15734,56183,4
15735,53013,4
15736,59434,4
15737,31807,4
15738,98851,4
15739,51510,4
15740,24868,4
15741,03082,4
15742,14847,4
15743,14741,4
15744,38468,4
15745,70057,4
15746,89044,4
15747,46730,4
15748,50477,4
15749,48371,4
15750,79532,4
15751,98651,4
15752,54141,4
15753,84085,4
15754,80927,4
15755,80611,4
15756,45784,4
15757,01330,4
15758,71832,4
15759,23308,4
15760,78659,4
15761,70032,4
15762,15007,4
15763,30450,4
15764,76457,4
15765,74729,4
15766,82240,4
15767,07980,4
15768,76230,4
15769,15957,4
15770,68522,4
15771,36376,4
15772,76943,4
15773,02911,4
15774,24095,4
15775,15620,4
15776,12861,4
15777,16301,4
15778,13843,4
15779,48829,4
15780,76708,4
15781,14590,4
15782,37902,4
15783,63867,4
15784,32611,4
15785,92386,4
15786,06870,4
15787,56123,4
15788,30256,4
15789,27016,4
15790,28772,4
15791,49653,4
15792,37878,4
15793,46741,4
15794,50056,4
15795,68836,4
15796,05250,4
15797,03846,4
15798,50151,4
15799,30641,4
15800,28678,4
15801,87013,4
15802,01129,4
15803,04092,4
15804,03584,4
15805,15551,4
15806,46806,4
15807,46702,4
15808,01534,4
15809,46738,4
15810,54627,4
15811,31554,4
15812,65010,4
15813,19940,4
15814,64504,4
15815,02644,4
15816,85143,4
15817,31309,4
15818,21250,4
15819,64505,4
15820,31803,4
15821,60954,4
15822,73762,4
15823,30477,4
15824,81123,4
15825,02764,4
15826,41144,4
15827,70558,4
15828,83856,4
15829,88048,4
15830,52046,4
15831,53040,4
15832,64485,4
15833,47948,4
15834,30543,4
15835,79714,4
15836,01368,4
15837,36467,4
15838,36340,4
15839,35114,4
15840,76905,4
15841,31778,4
15842,04556,4
15843,38701,4
15844,72616,4
15845,01077,4
15846,49126,4
15847,78583,4
15848,37061,4
15849,10969,4
15850,76272,4
15851,89178,4
15852,52159,4
15853,36856,4
15854,71957,4
15855,71418,4
15856,37779,4
15857,45146,4
15858,87711,4
15859,60930,4
15860,46011,4
15861,39813,4
15862,47273,4
15863,52201,4
15864,71457,4
15865,49749,4
15866,62844,4
15867,27939,4
15868,72745,4
15869,53541,4
15870,68632,4
15871,24093,4
15872,28304,4
15873,47432,4
15874,80810,4
15875,26201,4
15876,62704,4
15877,14743,4
15878,62530,4
15879,18634,4
15880,28338,4
15881,15050,4
15882,89830,4
15883,47368,4
15884,30147,4
15885,31789,4
15886,66436,4
15887,07762,4
15888,06089,4
15889,14858,4
15890,56279,4
15891,47340,4
15892,18035,4
15893,85530,4
15894,54247,4
15895,17212,4
15896,54139,4
15897,28774,4
15898,47354,4
15899,48455,4
15900,49030,4
15901,91501,4
15902,62918,4
15903,47165,4
15904,43217,4
15905,52627,4
15906,12008,4
15907,14456,4
15908,58103,4
15909,14568,4
15910,31765,4
15911,92365,4
15912,28033,4
15913,67626,4
15914,53506,4
15915,50602,4
15916,59859,4
15917,56639,4
15918,57104,4
15919,49046,4
15920,12930,4
15921,27909,4
15922,28692,4
15923,83101,4
15924,24176,4
15925,73439,4
15926,17244,4
15927,30171,4
15928,45879,4
15929,36579,4
15930,48009,4
15931,98936,4
15932,43983,4
15933,69143,4
15934,30425,4
15935,85646,4
15936,83313,4
15937,55797,4
15938,68743,4
15939,81154,4
15940,17576,4
15941,24380,4
15942,19706,4
15943,52533,4
15944,22737,4
15945,44878,4
15946,61063,4
15947,62872,4
15948,33476,4
15949,19070,4
15950,99012,4
15951,61447,4
15952,83217,4
15953,74354,4
15954,43521,4
15955,93287,4
15956,28555,4
15957,67215,4
15958,82801,4
15959,67357,4
15960,13407,4
15961,64473,4
15962,78570,4
15963,78009,4
15964,31832,4
15965,27858,4
15966,10992,4
15967,56174,4
15968,06353,4
15969,65717,4
15970,51232,4
15971,14712,4
15972,73055,4
15973,55708,4
15974,01929,4
15975,06782,4
15976,44017,4
15977,53089,4
15978,32443,4
15979,03827,4
15980,64089,4
15981,75657,4
15982,03242,4
15983,73538,4
15984,16820,4
15985,06330,4
15986,02053,4
15987,36861,4
15988,35903,4
15989,87940,4
15990,50001,4
15991,11957,4
15992,67052,4
15993,95568,4
15994,46536,4
15995,62305,4
15996,03044,4
15997,56524,4
15998,37708,4
15999,48703,4
16000,21872,4
16001,24290,4
16002,54754,4
16003,50146,4
16004,71044,4
16005,05445,4
16006,53503,4
16007,81426,4
16008,18056,4
16009,31707,4
16010,16667,4
16011,14716,4
16012,12811,4
16013,70373,4
16014,32625,4
16015,53550,4
16016,75036,4
16017,37616,4
16018,75478,4
16019,73079,4
16020,59041,4
16021,16859,4
16022,18623,4
16023,47471,4
16024,08720,4
16025,28673,4
16026,81326,4
16027,12464,4
16028,44657,4
16029,14481,4
16030,98850,4
16031,49730,4
16032,06027,4
16033,45380,4
16034,65284,4
16035,47960,4
16036,14748,4
16037,01053,4
16038,99115,4
16039,48014,4
16040,46765,4
16041,19142,4
16042,76462,4
16043,24620,4
16044,81101,4
16045,28479,4
16046,71753,4
16047,67301,4
16048,51333,4
16049,66018,4
16050,53090,4
16051,21838,4
16052,48618,4
16053,48624,4
16054,65655,4
16055,11579,4
16056,04648,4
16057,71655,4
16058,59043,4
16059,59804,4
16060,83445,4
16061,87831,4
16062,22726,4
16063,31836,4
16064,06338,4
16065,30511,4
16066,51546,4
16067,54930,4
16068,64112,4
16069,06380,4
16070,99350,4
16071,18657,4
16072,58102,4
16073,16646,4
16074,46617,4
16075,70710,4
16076,39667,4
16077,95979,4
16078,52329,4
16079,52659,4
16080,49614,4
16081,76055,4
16082,87501,4
16083,49801,4
16084,62905,4
16085,68901,4
16086,71720,4
16087,14517,4
16088,62340,4
16089,50680,4
16090,83535,4
16091,12740,4
16092,28091,4
16093,07421,4
16094,79719,4
16095,45659,4
16096,54629,4
16097,49228,4
16098,83332,4
16099,37683,4
16100,02838,4
16101,01568,4
16102,26836,4
16103,04274,4
16104,18458,4
16105,16693,4
16106,54923,4
16107,45638,4
16108,29941,4
16109,50546,4
16110,48730,4
16111,51041,4
16112,50658,4
16113,44440,4
16114,28901,4
16115,16332,4
16116,45174,4
16117,13619,4
16118,23315,4
16119,56725,4
16120,71665,4
16121,44302,4
16122,48615,4
16123,54616,4
16124,21649,4
16125,13494,4
16126,81611,4
16127,74331,4
16128,12719,4
16129,16403,4
16130,39456,4
16131,16350,4
16132,17098,4
16133,35968,4
16134,30178,4
16135,03448,4
16136,03442,4
16137,72326,4
16138,15480,4
16139,80833,4
16140,83355,4
16141,38834,4
16142,37187,4
16143,98224,4
16144,29613,4
16145,18954,4
16146,12585,4
16147,15542,4
16148,52586,4
16149,22821,4
16150,61866,4
16151,75109,4
16152,23128,4
16153,15322,4
16154,07021,4
16155,55970,4
16156,15958,4
16157,90305,4
16158,23110,4
16159,59602,4
16160,78945,4
16161,27021,4
16162,75147,4
16163,60165,4
16164,79783,4
16165,24441,4
16166,32430,4
16167,56586,4
16168,65770,4
16169,16680,4
16170,75459,4
16171,81525,4
16172,39705,4
16173,52151,4
16174,23027,4
16175,76265,4
16176,70346,4
16177,46110,4
16178,05857,4
16179,14512,4
16180,44076,4
16181,44270,4
16182,37354,4
16183,38549,4
16184,04936,4
16185,17023,4
16186,49688,4
16187,02831,4
16188,77480,4
16189,49420,4
16190,07023,4
16191,67203,4
16192,39040,4
16193,62215,4
16194,54986,4
16195,54658,4
16196,03777,4
16197,78832,4
16198,78370,4
16199,28518,4
16200,89131,4
16201,67701,4
16202,55722,4
16203,16839,4
16204,14522,4
16205,14139,4
16206,44662,4
16207,18942,4
16208,12457,4
16209,56249,4
16210,54124,4
16211,16636,4
16212,49705,4
16213,53576,4
16214,42776,4
16215,39845,4
16216,85618,4
16217,52175,4
16218,87002,4
16219,47564,4
16220,52045,4
16221,21660,4
16222,18071,4
16223,12412,4
16224,47234,4
16225,39840,4
16226,14424,4
16227,30662,4
16228,80726,4
16229,92231,4
16230,27962,4
16231,47882,4
16232,13034,4
16233,18324,4
16234,48386,4
16235,73063,4
16236,24597,4
16237,26505,4
16238,25063,4
16239,37806,4
16240,76874,4
16241,57107,4
16242,50244,4
16243,21659,4
16244,37915,4
16245,44408,4
16246,16630,4
16247,35905,4
16248,13324,4
16249,18655,4
16250,13626,4
16251,75801,4
16252,71269,4
16253,84072,4
16254,47043,4
16255,27937,4
16256,30520,4
16257,97837,4
16258,28573,4
16259,49285,4
16260,07010,4
16261,51523,4
16262,32359,4
16263,13035,4
16264,36460,4
16265,12920,4
16266,15864,4
16267,74631,4
16268,77868,4
16269,46635,4
16270,08403,4
16271,64482,4
16272,30056,4
16273,87535,4
16274,99360,4
16275,76557,4
16276,49683,4
16277,55968,4
16278,24471,4
16279,68516,4
16280,76844,4
16281,03609,4
16282,79007,4
16283,12886,4
16284,78877,4
16285,56027,4
16286,04957,4
16287,83442,4
16288,86535,4
16289,56440,4
16290,60553,4
16291,53079,4
16292,77518,4
16293,99107,4
16294,16340,4
16295,47360,4
16296,63866,4
16297,39063,4
16298,99185,4
16299,35772,4
16300,49724,4
16301,43822,4
16302,83540,4
16303,65610,4
16304,78582,4
16305,38619,4
16306,55909,4
16307,04922,4
16308,47928,4
16309,28669,4
16310,64145,4
16311,01504,4
16312,46760,4
16313,49766,4
16314,18947,4
16315,87714,4
16316,44851,4
16317,31784,4
16318,73045,4
16319,48886,4
16320,83530,4
16321,56180,4
16322,43435,4
16323,49648,4
16324,54960,4
16325,55731,4
16326,01505,4
16327,19736,4
16328,44612,4
16329,41095,4
16330,50562,4
16331,37337,4
16332,93554,4
16333,93505,4
16334,37166,4
16335,16240,4
16336,14411,4
16337,36862,4
16338,44730,4
16339,51012,4
16340,27281,4
16341,37098,4
16342,45631,4
16343,52330,4
16344,70577,4
16345,16854,4
16346,59821,4
16347,49437,4
16348,13786,4
16349,30678,4
16350,28630,4
16351,52320,4
16352,26250,4
16353,41007,4
16354,44840,4
16355,71046,4
16356,51537,4
16357,80813,4
16358,60556,4
16359,12134,4
16360,54420,4
16361,15438,4
16362,16836,4
16363,60551,4
16364,27805,4
16365,12917,4
16366,52769,4
16367,10986,4
16368,45111,4
16369,16052,4
16370,78563,4
16371,63664,4
16372,49265,4
16373,28604,4
16374,48359,4
16375,83660,4
16376,61358,4
16377,23938,4
16378,14779,4
16379,30660,4
16380,31606,4
16381,68029,4
16382,98276,4
16383,69346,4
16384,78638,4
16385,49682,4
16386,44714,4
16387,30338,4
16388,56686,4
16389,49829,4
16390,59069,4
16391,78380,4
16392,28513,4
16393,19043,4
16394,27242,4
16395,56676,4
16396,03281,4
16397,15241,4
16398,96117,4
16399,62031,4
16400,80728,4
16401,48236,4
16402,02056,4
16403,10805,4
16404,49630,4
16405,78852,4
16406,28525,4
16407,49759,4
16408,78059,4
16409,12918,4
16410,27880,4
16411,56264,4
16412,59833,4
16413,07046,4
16414,43149,4
16415,68037,4
16416,52536,4
16417,43014,4
16418,47244,4
16419,31638,4
16420,96115,4
16421,48327,4
16422,02842,4
16423,61010,4
16424,55070,4
16425,71962,4
16426,04049,4
16427,98948,4
16428,27869,4
16429,56034,4
16430,76364,4
16431,75574,4
16432,17260,4
16433,25136,4
16434,27863,4
16435,17834,4
16436,59739,4
16437,28396,4
16438,83547,4
16439,05360,4
16440,30455,4
16441,28073,4
16442,25276,4
16443,12765,4
16444,75979,4
16445,70748,4
16446,82649,4
16447,47805,4
16448,40008,4
16449,53139,4
16450,10916,4
16451,67634,4
16452,15459,4
16453,35959,4
16454,27846,4
16455,54889,4
16456,49814,4
16457,07647,4
16458,54156,4
16459,45053,4
16460,30137,4
16461,02543,4
16462,23070,4
16463,87325,4
16464,51342,4
16465,79331,4
16466,75790,4
16467,92861,4
16468,16365,4
16469,28431,4
16470,47994,4
16471,47940,4
16472,47338,4
16473,22539,4
16474,73663,4
16475,13110,4
16476,59064,4
16477,44403,4
16478,43527,4
16479,99321,4
16480,37052,4
16481,53006,4
16482,79019,4
16483,25985,4
16484,18325,4
16485,28393,4
16486,23250,4
16487,83545,4
16488,10069,4
16489,01119,4
16490,39836,4
16491,31719,4
16492,19054,4
16493,98506,4
16494,60915,4
16495,97335,4
16496,19074,4
16497,13775,4
16498,98075,4
16499,15765,4
16500,17934,4
16501,46815,4
16502,05359,4
16503,30454,4
16504,17215,4
16505,08317,4
16506,54840,4
16507,60913,4
16508,37357,4
16509,94512,4
16510,77441,4
16511,95914,4
16512,98403,4
16513,49849,4
16514,48654,4
16515,63072,4
16516,85362,4
16517,24487,3
16518,70092,3
16519,89084,3
16520,20751,3
16521,52342,3
16522,44428,3
16523,61540,3
16524,04856,3
16525,83110,3
16526,04219,3
16527,91024,3
16528,84028,3
16529,46571,3
16530,68714,3
16531,98526,3
16532,75766,3
16533,40121,3
16534,83455,3
16535,86042,3
16536,54154,3
16537,70788,3
16538,11939,3
16539,80649,3
16540,03218,3
16541,62854,3
16542,01542,3
16543,50677,3
16544,62473,3
16545,79565,3
16546,43326,3
16547,77856,3
16548,49011,3
16549,14466,3
16550,35480,3
16551,22948,3
16552,47951,3
16553,15470,3
16554,61820,3
16555,49866,3
16556,71670,3
16557,12167,3
16558,49051,3
16559,61420,3
16560,63468,3
16561,53093,3
16562,56176,3
16563,56139,3
16564,73027,3
16565,54839,3
16566,35035,3
16567,15559,3
16568,60530,3
16569,81501,3
16570,26619,3
16571,73434,3
16572,62964,3
16573,23175,3
16574,59846,3
16575,77642,3
16576,27864,3
16577,05860,3
16578,52203,3
16579,25003,3
16580,49706,3
16581,77507,3
16582,79311,3
16583,95983,3
16584,38626,3
16585,28097,3
16586,45692,3
16587,62452,3
16588,03887,3
16589,31512,3
16590,61606,3
16591,63055,3
16592,59501,3
16593,62554,3
16594,24363,3
16595,14817,3
16596,59867,3
16597,17099,3
16598,59725,3
16599,56660,3
16600,36320,3
16601,49067,3
16602,47980,3
16603,36855,3
16604,49286,3
16605,01560,3
16606,05661,3
16607,45786,3
16608,79119,3
16609,98535,3
16610,42261,3
16611,95941,3
16612,28636,3
16613,25387,3
16614,53930,3
16615,73077,3
16616,58570,3
16617,03785,3
16618,81231,3
16619,56662,3
16620,30453,3
16621,52655,3
16622,76273,3
16623,05483,3
16624,16840,3
16625,98843,3
16626,44859,3
16627,80733,3
16628,08730,3
16629,68876,3
16630,14080,3
16631,07803,3
16632,53565,3
16633,43511,3
16634,47454,3
16635,49261,3
16636,66608,3
16637,14770,3
16638,36850,3
16639,76084,3
16640,02054,3
16641,77316,3
16642,38633,3
16643,87053,3
16644,38556,3
16645,74955,3
16646,79118,3
16647,59330,3
16648,36726,3
16649,50005,3
16650,03583,3
16651,15148,3
16652,01550,3
16653,72472,3
16654,27379,3
16655,24925,3
16656,44632,3
16657,50039,3
16658,40312,3
16659,27966,3
16660,97480,3
16661,48632,3
16662,65630,3
16663,16407,3
16664,78140,3
16665,13815,3
16666,38261,3
16667,13157,3
16668,72501,3
16669,77901,3
16670,59425,3
16671,47516,3
16672,56155,3
16673,46994,3
16674,98830,3
16675,97434,3
16676,01378,3
16677,01262,3
16678,80117,3
16679,82721,3
16680,27944,3
16681,54411,3
16682,53075,3
16683,71654,3
16684,54463,3
16685,56262,3
16686,99166,3
16687,53128,3
16688,72365,3
16689,12964,3
16690,64149,3
16691,12472,3
16692,61833,3
16693,44140,3
16694,30522,3
16695,37881,3
16696,28323,3
16697,43787,3
16698,16441,3
16699,52658,3
16700,68517,3
16701,56244,3
16702,41143,3
16703,53960,3
16704,12748,3
16705,87006,3
16706,68801,3
16707,37885,3
16708,24430,3
16709,55769,3
16710,99126,3
16711,72834,3
16712,22610,3
16713,55036,3
16714,73503,3
16715,03849,3
16716,47040,3
16717,39079,3
16718,06785,3
16719,90067,3
16720,14837,3
16721,78416,3
16722,73458,3
16723,16637,3
16724,37996,3
16725,10158,3
16726,18011,3
16727,80729,3
16728,16744,3
16729,45003,3
16730,27413,3
16731,82433,3
16732,20616,3
16733,98361,3
16734,35120,3
16735,14569,3
16736,10282,3
16737,68446,3
16738,42160,3
16739,24460,3
16740,46561,3
16741,41653,3
16742,82431,3
16743,44443,3
16744,50257,3
16745,83651,3
16746,43977,3
16747,05482,3
16748,42129,3
16749,74330,3
16750,01541,3
16751,18643,3
16752,87718,3
16753,93041,3
16754,54562,3
16755,68507,3
16756,83851,3
16757,85377,3
16758,94720,3
16759,83641,3
16760,38474,3
16761,01270,3
16762,67208,3
16763,61370,3
16764,12577,3
16765,47138,3
16766,38852,3
16767,32328,3
16768,37709,3
16769,14772,3
16770,12481,3
16771,23827,3
16772,53122,3
16773,15954,3
16774,94569,3
16775,55712,3
16776,88002,3
16777,37892,3
16778,31071,3
16779,36373,3
16780,81071,3
16781,44454,3
16782,54421,3
16783,48461,3
16784,45433,3
16785,62820,3
16786,61277,3
16787,26678,3
16788,20515,3
16789,16045,3
16790,64019,3
16791,17102,3
16792,54524,3
16793,30537,3
16794,38683,3
16795,10511,3
16796,75974,3
16797,45695,3
16798,70392,3
16799,44844,3
16800,61490,3
16801,14889,3
16802,12440,3
16803,81045,3
16804,02814,3
16805,27978,3
16806,49753,3
16807,28527,3
16808,36250,3
16809,49421,3
16810,78102,3
16811,62838,3
16812,92341,3
16813,73801,3
16814,44048,3
16815,92587,3
16816,96162,3
16817,04068,3
16818,46798,3
16819,28717,3
16820,17061,3
16821,29424,3
16822,12997,3
16823,10984,3
16824,37870,3
16825,24571,3
16826,77625,3
16827,53933,3
16828,66547,3
16829,82501,3
16830,14551,3
16831,47989,3
16832,44003,3
16833,36761,3
16834,12525,3
16835,37144,3
16836,71726,3
16837,44837,3
16838,84653,3
16839,28759,3
16840,79356,3
16841,94576,3
16842,45714,3
16843,54406,3
16844,31516,3
16845,38363,3
16846,16406,3
16847,19032,3
16848,14736,3
16849,01096,3
16850,52172,3
16851,27508,3
16852,25414,3
16853,55785,3
16854,57761,3
16855,89042,3
16856,13676,3
16857,37329,3
16858,38317,3
16859,26743,3
16860,46034,3
16861,64670,3
16862,43976,3
16863,54024,3
16864,63703,3
16865,38483,3
16866,70076,3
16867,15062,3
16868,99320,3
16869,80759,3
16870,47326,3
16871,16143,3
16872,04071,3
16873,28460,3
16874,07465,3
16875,44677,3
16876,01253,3
16877,14769,3
16878,54843,3
16879,27544,3
16880,29175,3
16881,53809,3
16882,38610,3
16883,60203,3
16884,32266,3
16885,68512,3
16886,03241,3
16887,20693,3
16888,47598,3
16889,84006,3
16890,76629,3
16891,14008,3
16892,31075,3
16893,98903,3
16894,98337,3
16895,76549,3
16896,12078,3
16897,49887,3
16898,14821,3
16899,71667,3
16900,94707,3
16901,62423,3
16902,12835,3
16903,45844,3
16904,74954,3
16905,98801,3
16906,12431,3
16907,35581,3
16908,23457,3
16909,47401,3
16910,38381,3
16911,81251,3
16912,63087,3
16913,32350,3
16914,94528,3
16915,61834,3
16916,39462,3
16917,27229,3
16918,53125,3
16919,54977,3
16920,18853,3
16921,80304,3
16922,12175,3
16923,54770,3
16924,87732,3
16925,60948,3
16926,28318,3
16927,77622,3
16928,80835,3
16929,03450,3
16930,61462,3
16931,87131,3
16932,67401,3
16933,55011,3
16934,63332,3
16935,24128,3
16936,19716,3
16937,73554,3
16938,27356,3
16939,99009,3
16940,75792,3
16941,17518,3
16942,37243,3
16943,69133,3
16944,53932,3
16945,59823,3
16946,67345,3
16947,23702,3
16948,64601,3
16949,13116,3
16950,27510,3
16951,12932,3
16952,70756,3
16953,21555,3
16954,68787,3
16955,60043,3
16956,62285,3
16957,15437,3
16958,08314,3
16959,28423,3
16960,38358,3
16961,22969,3
16962,17960,3
16963,06757,3
16964,70560,3
16965,33839,3
16966,22125,3
16967,37820,3
16968,70043,3
16969,04963,3
16970,98304,3
16971,70466,3
16972,70444,3
16973,90089,3
16974,20611,3
16975,43719,3
16976,31624,3
16977,43910,3
16978,41043,3
16979,16645,3
16980,16130,3
16981,18062,3
16982,21841,3
16983,05733,3
16984,68002,3
16985,54161,3
16986,78418,3
16987,71241,3
16988,14040,3
16989,82836,3
16990,54726,3
16991,01083,3
16992,47320,3
16993,16664,3
16994,01342,3
16995,71838,3
16996,75501,3
16997,50444,3
16998,16345,3
16999,43145,3
17000,46516,3
17001,72313,3
17002,64428,3
17003,24602,3
17004,80454,3
17005,52731,3
17006,92066,3
17007,70441,3
17008,49425,3
17009,78880,3
17010,20667,3
17011,54422,3
17012,82637,3
17013,14504,3
17014,16371,3
17015,46776,3
17016,12780,3
17017,67202,3
17018,49623,3
17019,14739,3
17020,74854,3
17021,72933,3
17022,01519,3
17023,73662,3
17024,63373,3
17025,70776,3
17026,04408,3
17027,07027,3
17028,77904,3
17029,54847,3
17030,26283,3
17031,27315,3
17032,01267,3
17033,55614,3
17034,94706,3
17035,45833,3
17036,75495,3
17037,31519,3
17038,43821,3
17039,44413,3
17040,38464,3
17041,70080,3
17042,46745,3
17043,62536,3
17044,01436,3
17045,27231,3
17046,79741,3
17047,72858,3
17048,56319,3
17049,79731,3
17050,83824,3
17051,43013,3
17052,67110,3
17053,64870,3
17054,44847,3
17055,56580,3
17056,18847,3
17057,77597,3
17058,28433,3
17059,14026,3
17060,50579,3
17061,23076,3
17062,14572,3
17063,83823,3
17064,13335,3
17065,31743,3
17066,42045,3
17067,71968,3
17068,12788,3
17069,78016,3
17070,08226,3
17071,79018,3
17072,28369,3
17073,79102,3
17074,03263,3
17075,11518,3
17076,58203,3
17077,62675,3
17078,77706,3
17079,78942,3
17080,83850,3
17081,30568,3
17082,02639,3
17083,70755,3
17084,59063,3
17085,61526,3
17086,56327,3
17087,12450,3
17088,76530,3
17089,12935,3
17090,63459,3
17091,68508,3
17092,16125,3
17093,03903,3
17094,12989,3
17095,22738,3
17096,99114,3
17097,28585,3
17098,15486,3
17099,04843,3
17100,50458,3
17101,77640,3
17102,59834,3
17103,75474,3
17104,79932,3
17105,89426,3
17106,61377,3
17107,49247,3
17108,28409,3
17109,43840,3
17110,23063,3
17111,71052,3
17112,92251,3
17113,48656,3
17114,28756,3
17115,59701,3
17116,98388,3
17117,53143,3
17118,78402,3
17119,10104,3
17120,54722,3
17121,55751,3
17122,83251,3
17123,28570,3
17124,05770,3
17125,28584,3
17126,73501,3
17127,17723,3
17128,74039,3
17129,52531,3
17130,99356,3
17131,21650,3
17132,74630,3
17133,27341,3
17134,18821,3
17135,37118,3
17136,70394,3
17137,13638,3
17138,61565,3
17139,94127,3
17140,13751,3
17141,63013,3
17142,52043,3
17143,49868,3
17144,46793,3
17145,98644,3
17146,13634,3
17147,20677,3
17148,54970,3
17149,81428,3
17150,24139,3
17151,45863,3
17152,07830,3
17153,46049,3
17154,63377,3
17155,71642,3
17156,60146,3
17157,12015,3
17158,79739,3
17159,52650,3
17160,28137,3
17161,46770,3
17162,28314,3
17163,49073,3
17164,04676,3
17165,89828,3
17166,31411,3
17167,25917,3
17168,95511,3
17169,72801,3
17170,40445,3
17171,98858,3
17172,22720,3
17173,47909,3
17174,47610,3
17175,25984,3
17176,07057,3
17177,83440,3
17178,79237,3
17179,42044,3
17180,35136,3
17181,53594,3
17182,70725,3
17183,76255,3
17184,42431,3
17185,56237,3
17186,62853,3
17187,16421,3
17188,54630,3
17189,76854,3
17190,46534,3
17191,15564,3
17192,24281,3
17193,05361,3
17194,27941,3
